RequestMonth,ProviderName,ApiName,ApiVersion,ApiMethod,TotalHits,SuccessCount,ErrorCount,MaxResTimeSec,MinResTimeSec,MedianResTime_Sec,AvgResTime_Sec,RequestLessThan_750_MS,RequestTookMoreThan_750_MSec,RequestLessThan_750_MS_Based_On_SuccessHits,RequestTookMoreThan_750_MS_Based_On_SuccessHits,MAXResponseSize_KB,AVGResponseSize_KB,MINResponseSize_KB
24-Oct,EAD,TammJourneyEad,2,/recreationalFishing/validateAnnualNew,715,715,0,4.707,0.202,0.28,0.34,701,14,701,14,654,329.71,192
24-Oct,EAD,TammJourneyEad,2,/treeTranslocation/createApplication,20,20,6,8.06,0.548,1.39,2.1,2,18,2,18,3447393,866272.5,146187
24-Oct,EAD,TammJourneyEad,2,/treeTranslocation/createNOCApplication,1,1,0,1.193,1.193,1.19,1.19,0,1,0,1,416430,416430,416430
24-Oct,EAD,TammJourneyEad,2,/treeTranslocation/downloadTranslocationPermit,11,11,0,5.133,0.413,4.63,2.88,4,7,4,7,165425,164470.82,162815
24-Oct,EAD,TammJourneyEad,2,/treeTranslocation/downloadTreeTranslocationCompletionCertificate,1,1,0,0.391,0.391,0.39,0.39,1,0,1,0,135274,135274,135274
24-Oct,EAD,TammJourneyEad,2,/treeTranslocation/getApplicationListForNOC,6,6,0,0.309,0.255,0.26,0.27,6,0,6,0,92,92,92
24-Oct,EAD,TammJourneyEad,2,/userProfile/getAuthorizedCompanies,66,66,0,1.363,0.253,0.29,0.32,65,1,65,1,2211,278.59,149
24-Oct,EAD,TammJourneyEad,2,/userProfile/getCompaniesAuthorizedUsers,14,14,0,0.33,0.247,0.27,0.27,14,0,14,0,2227,1256.29,307
24-Oct,EAD,TammJourneyEad,2,/userProfile/getCompanyByLicenseDetails,178,178,0,10.422,0.379,0.88,1.18,63,115,63,115,523,412.08,188
24-Oct,EAD,TammJourneyEad,2,/userProfile/getGovernmentEntities,38,38,0,0.511,0.248,0.28,0.29,38,0,38,0,11584,11584,11584
24-Oct,EAD,TammJourneyEad,2,/userProfile/getUserCompanies,179,179,0,0.962,0.236,0.28,0.3,176,3,176,3,426,195.01,77
24-Oct,EAD,TammJourneyEad,2,/userProfile/getUsersProponentCompaniesGovernmentList,7,7,0,0.491,0.247,0.27,0.3,7,0,7,0,1864,1663.57,461
24-Oct,EAD,TammJourneyEad,2,/userProfile/linkuserProfileWithCompany,65,65,0,6.043,0.353,0.49,0.82,50,15,50,15,1957708,157871.32,47273
24-Oct,EAD,TammJourneyEad,2,/userProfile/updateCompaniesAuthorizedUser,2,2,0,0.28,0.267,0.27,0.27,2,0,2,0,432,431.5,431
24-Oct,EAD,TammJourneyEad,2.1,/common/getFeeDetails,1916,1916,0,3.383,0.168,0.27,0.29,1898,18,1898,18,179,169.21,165
24-Oct,FDF,TammJourneyFdf,2,/applicant/bookAppointment,26,26,0,7.371,0.304,0.58,0.97,17,9,17,9,1303,954.77,762
24-Oct,FDF,TammJourneyFdf,2,/applicant/checkServiceAvailable,112,112,0,4.888,0.249,0.29,0.47,101,11,101,11,181,181,181
24-Oct,FDF,TammJourneyFdf,2,/applicant/checkTimeSlots,214,214,0,5.46,0.143,0.16,0.23,211,3,211,3,216,216,216
24-Oct,FDF,TammJourneyFdf,2,/applicant/createSeniorCitizenMembership,10,10,0,1.92,0.291,0.49,0.71,8,2,8,2,697,588.6,428
24-Oct,FDF,TammJourneyFdf,2,/applicant/createSocialResponsibilityRegisteration,6,6,0,2.371,1.155,1.77,1.75,0,6,0,6,807,735.33,702
24-Oct,FDF,TammJourneyFdf,2,/applicant/fetchSocialResponsibilityApp,50,50,0,7.404,0.354,0.42,1.07,43,7,43,7,744,671.06,599
24-Oct,FDF,TammJourneyFdf,2,/applicant/getSeniorDigitalCard,2151,2150,1,60.214,1.149,2.21,2.78,0,2151,0,2150,47169,39873.68,321
24-Oct,FDF,TammJourneyFdf,2,/applicant/getSeniorDigitalCardInformation,169616,168588,1074,76.282,0.128,0.21,0.64,165279,4337,165260,3325,593,323.24,213
24-Oct,FDF,TammJourneyFdf,2,/applicant/getTrainingTypes,4,4,0,1.31,0.18,0.19,0.47,3,1,3,1,89,89,89
24-Oct,FDF,TammJourneyFdf,2,/applicant/getTrainingsList,4,4,0,3.591,3.217,3.49,3.45,0,4,0,4,63815,63815,63815
24-Oct,FDF,TammJourneyFdf,2,/applicant/seniorCardRequest,739,728,11,52.649,0.421,6.08,6.52,10,729,0,728,47818,39804.52,1010
24-Oct,FDF,TammJourneyFdf,2,/applicant/viewDetails,6,6,0,1.243,0.353,0.47,0.59,5,1,5,1,1044,587.5,489
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/auth,196783,195096,1840,209.454,0.003,0.17,0.37,190460,6323,190052,5042,2272,2255.06,272
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/company/logo/{size}/{image},23491,23484,7,39.574,0.089,0.16,0.26,22951,540,22951,532,5849,4107.52,428
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/content/aggregatedValues,13415,13349,70,29.365,0.003,0.16,0.36,12979,436,12976,373,579,203.51,202
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/eligibilityCheck,1528223,1522712,5927,209.221,0.003,0.46,0.9,862572,665651,862225,660062,2368,880.77,228
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/file/tamm/exceptionalAccess/upload,418,401,17,11.623,0.199,0.55,0.69,339,79,324,77,4523520,309224.31,11180
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/file/tamm/files,1023,997,26,20.948,0.177,0.42,0.77,678,345,652,345,3073899,243733.85,581
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/loginUsingTamm,847604,844024,3700,211.594,0.004,0.49,0.63,793071,54533,791356,52549,458328,15628.85,3892
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/lookup/{lookupId},274155,273980,175,45.221,0.078,0.18,0.29,267667,6488,267629,6349,1006882,9558.43,131
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/searchSimpleVacancies,64792,64695,97,87.974,0.517,0.96,1.09,2733,62059,2733,61940,3085522,2725528.35,1941
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/files,1517,1516,1,26.162,0.123,0.24,0.37,1479,38,1478,38,2074023,179374.15,119
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/certifications,162,162,0,6.166,0.166,0.4,0.73,113,49,113,48,53449,8451.92,322
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/certifications/{certificateId},55,55,0,8.494,0.267,0.4,0.79,43,12,43,12,21269,8005.62,2742
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/current,90709,90674,35,201.922,0.088,0.18,0.28,88756,1953,88755,1915,982271,13413.62,124
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/cvParser,1016,1015,1,45.173,0.135,4.14,4.42,21,995,21,994,22537,3234.6,124
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/educations,1973,1967,6,16.772,0.118,0.32,0.67,1433,540,1428,539,503331,6441.33,339
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/educations/{educationId},410,410,0,18.098,0.221,0.39,0.74,281,129,281,129,53349,5989.83,2769
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/experiences,1360,1357,3,16.325,0.124,0.4,0.71,961,399,961,396,372529,8238.44,427
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/experiences/{experienceId},232,232,0,2.624,0.241,0.42,0.69,150,82,150,82,103184,6206.8,3087
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/register,86688,85972,717,45.201,0.139,0.94,1.18,31870,54818,31289,54653,991633,23720.76,9297
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/saveJobSeeker,8210,8201,9,21.136,0.112,0.42,0.74,5584,2626,5584,2613,1004712,14526.33,2265
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/jobSeekers/{id}/{id1}/results,31978,28074,3906,45.279,0.157,0.64,0.71,27612,4366,23803,4252,9387,3667.58,189
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/lookups/esco/getSimilarKnowledge,10701,10694,7,30.228,0.153,0.26,0.38,10380,321,10375,319,7932,5181.8,212
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/lookups/esco/getSimilarSimpleOccupations,48650,48544,106,208.995,0.149,0.27,0.42,47046,1604,46962,1578,28272,15865.93,212
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/lookups/esco/getSimilarSimpleSkills,15426,15401,26,42.602,0.15,0.51,0.67,14229,1197,14216,1181,7820,5179.08,212
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/lookups/esco/getSkillsFromOccupation,945,944,1,15.509,0.142,0.19,0.31,921,24,920,24,6496,3462.23,99
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/lookups/{type},173972,173878,106,200.755,0.081,0.26,0.38,168909,5063,168906,4961,210383,96353.21,99
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/vacancies/appliedVacancies,31010,30975,35,117.077,0.103,0.28,0.55,26837,4173,26836,4126,25632800,754035.95,101
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/vacancies/apply/{vacancyId},9346,9343,3,24.141,0.143,0.55,0.86,5852,3494,5852,3487,982273,41967.36,129
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/vacancies/recents,24409,24388,23,40.214,0.132,0.19,0.33,23760,649,23760,628,911,762.86,321
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/vacancies/searchSimpleVacancies,172127,171779,354,209.554,0.004,0.38,0.56,159872,12255,159806,11908,5261297,227727.82,456
24-Oct,GOVTALENT,TammJourneyHra,2,/jobSeekerServices/v2/tamm/vacancies/suggestions,17194,17191,3,30.237,0.095,0.18,0.29,16787,407,16787,403,480,139.12,99
24-Oct,ITC,TammJourneyItc,2,/crm/grievance/createGrievanceRequest,1017,1017,1,17.084,0.257,1.6,2.05,34,983,34,983,24829,1006.8,748
24-Oct,ITC,TammJourneyItc,2,/crm/grievance/queryGrievanceList,6190,6190,1,62.684,0.231,0.95,1.43,1527,4663,1527,4650,207560,2635.45,293
24-Oct,ITC,TammJourneyItc,2,/crm/grievance/queryGrievanceService,3633,3633,0,20.316,0.378,0.84,1.53,1653,1980,1653,1978,2895,1838.39,1389
24-Oct,ITC,TammJourneyItc,2,/crm/otpBasedRetrieveViolation,14,14,0,4.835,0.448,2.7,2.63,3,11,3,11,14862,2277.93,348
24-Oct,ITC,TammJourneyItc,2,/crm/permitAmendments,169,169,0,17.396,0.144,0.76,1.06,81,88,81,87,607,504.68,491
24-Oct,ITC,TammJourneyItc,2,/crm/queryAttachment,3787,3787,0,93.323,0.304,1.16,1.77,1478,2309,1478,2304,2152650,30761.08,97
24-Oct,ITC,TammJourneyItc,2,/crm/requestOTPService,57,57,0,6.619,0.419,1.11,1.62,19,38,19,38,668,513.74,460
24-Oct,ITC,TammJourneyItc,2,/crm/retriveViolationsList,5105,5105,0,21.32,0.167,1.14,1.58,1570,3535,1570,3530,519831,1962.01,232
24-Oct,ITC,TammJourneyItc,2,/customerProfileService/getCreateUserProfile,13818,13818,0,38.726,0.117,1.44,1.92,3459,10359,3459,10346,8398,968.83,588
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/closeAccount/getBanks,4590,4590,0,16.287,0.095,0.15,0.37,4142,448,4142,448,13517,13380.97,13174
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/closeAccount/ownerCloseAccount,313,313,0,10.577,0.121,0.31,0.58,259,54,259,54,794,509.6,364
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/closeAccount/sendOtp,346,346,0,6.938,0.107,0.19,0.48,295,51,295,50,645,395.25,354
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/payment/tamm/pay,119165,119162,3,36.904,0.136,0.33,0.5,106368,12797,106365,12778,1817,624.33,609
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/registration/registrationUser,6845,6473,372,68.927,0.096,2.67,2.88,2627,4218,2297,4175,1946,879.31,653
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/registration/tamm/addTrafficFile,4589,4570,19,64.745,0.104,0.44,1.37,2595,1994,2576,1994,1542,540.29,327
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/rucRequest/getAttachmentTypes,3039,3038,1,10.752,0.076,0.13,0.41,2629,410,2628,410,1588,1121.9,462
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/rucRequest/getRucRequestServices,32541,32517,24,64.292,0.072,0.13,0.35,29290,3251,29269,3245,2153,2110.08,326
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/rucRequest/searchRucRequests,527,527,0,8.112,0.128,0.24,0.42,480,47,480,47,2222,896.28,780
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/rucRequest/submitRucRequest,1465,1462,3,37.857,0.122,4.66,5.81,264,1201,263,1199,7285491,1051067.91,906
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/topup/financialWallets,4829009,4827329,1680,70.285,0.057,0.25,0.45,4304279,524730,4302709,524004,5999,786.12,358
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/topup/topupRedirect,42395,42385,10,38.637,0.107,0.52,0.72,34327,8068,34317,8056,3007,2934.26,750
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/transactions/tamm/getMonthlyTransactions,297675,297472,203,72.585,0.075,0.16,0.4,262687,34988,262500,34939,1487,390.9,281
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/transactions/tamm/searchTollTransactions,30498,30488,10,65.768,0.08,0.18,0.45,26319,4179,26309,4173,7293,806.55,444
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/user/getUserProfile,11594157,11565814,28344,300.193,0.052,0.13,0.41,10111248,1482909,10086320,1478355,8540,583.79,382
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/vehicle/getVehicleDetails,14717,14710,7,64.335,0.095,0.15,0.41,13003,1714,12997,1712,621,599.84,393
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/vehicle/getVehicles,424735,424333,402,66.894,0.061,0.3,0.45,372230,52505,371845,52434,40867,653.62,328
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/vehicle/registerVehicleUsingCard,21565,21560,5,64.179,0.079,0.43,0.74,11484,10081,11480,10077,3074,1671.42,511
24-Oct,ITC,TammJourneyItc,2,/darb/publicServices/vehicle/reorderVehicles,77,74,3,3.668,0.119,0.18,0.37,70,7,67,7,626,363.86,348
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/addRechargableCard,587,587,0,13.066,0.12,0.33,0.77,433,154,433,154,899,743.6,468
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/changeRechargableCardActivation,23,23,0,1.738,0.124,0.19,0.38,19,4,19,4,339,335.65,329
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/createWallet,84,84,0,2.667,0.143,0.35,0.52,68,16,68,16,858,570.15,418
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/linkVehicleWithWallet,1456,1456,0,7.438,0.175,0.24,0.47,1274,182,1274,182,592,383.83,369
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/searchFinancialTransactions,326980,326724,256,64.6,0.06,0.48,0.67,273527,53453,273283,53334,28896,1920.13,479
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/searchRechargableCards,7053,7039,14,9.859,0.105,0.18,0.43,6144,909,6130,907,24160,393.72,363
24-Oct,ITC,TammJourneyItc,2,/darb/wallet/tamm/updateWalletName,125,123,2,5.982,0.104,0.43,0.59,109,16,107,16,763,394.84,366
24-Oct,ITC,TammJourneyItc,2,/mpark/confirmPurchaseVp,127362,122091,5271,300.187,0.085,0.23,0.6,108869,18493,104392,17676,1785,343.84,332
24-Oct,ITC,TammJourneyItc,2,/mpark/initiatePurchaseVp,147951,133914,14041,620.234,0.085,0.6,1.79,91876,56075,82975,50839,1800,717.91,452
24-Oct,ITC,TammJourneyItc,2,/mpark/smartPhoneService/getTxnHistory,6042933,4397733,1645200,303.292,0.06,1.07,1.46,2118988,3923945,1673735,2721498,21483668,708.37,364
24-Oct,KFED,TammJourneyKfe,2,/applicants/checkApplicantEligibilityTAMM,269,269,0,4.031,0.216,0.26,0.34,263,6,263,6,3537,3472.42,3355
24-Oct,KFED,TammJourneyKfe,2,/applicants/returnRegionswithDistricts,199,199,0,1.889,0,0.2,0.24,193,6,193,6,17868,17868,17868
24-Oct,KFED,TammJourneyKfe,2,/applicants/saveTAMMLogs,579,579,1,5.008,0.098,0.21,0.28,564,15,564,15,6125,1778.51,315
24-Oct,KFED,TammJourneyKfe,2,/company/getDEDADLicenseDetailsByLicenseNumber,62,62,0,14.839,0.547,0.87,1.62,19,43,19,43,6382,3117.9,1969
24-Oct,KFED,TammJourneyKfe,2,/membership/getAllActiveMembershipByApplicantId,121,121,11,0.892,0.133,0.22,0.24,120,1,120,1,3161,980.13,125
24-Oct,KFED,TammJourneyKfe,2,/smfp/getTradeLicensesByEmiratesId,160,160,0,9.348,0.519,0.96,1.21,19,141,19,141,540441,6928.01,92
24-Oct,KFED,TammJourneyKfe,2,/trainings/createTrainingRequestWithDetail,284,284,0,1.851,0.146,0.35,0.42,267,17,267,17,943,482.35,423
24-Oct,KFED,TammJourneyKfe,2,/trainings/getTrainingCourseDetailsWithInstancesByCourse,553,553,0,7.566,2.124,2.67,2.79,0,553,0,553,24598,19140.13,14838
24-Oct,KFED,TammJourneyKfe,2,/trainings/getTrainingRequestDetailById,1031,1031,25,29.023,0.136,0.22,0.32,998,33,998,33,287725,31148.34,146
24-Oct,KFED,TammJourneyKfe,2,/trainings/isUserRegisteredInCourseWithSameTimeSlot,457,457,5,3.362,0.134,0.17,0.24,444,13,444,12,152,151.59,146
24-Oct,DMT,TammJourneyMecs,2,/certificate/downloadCertificate/{recordId},213,213,97,9.154,0.139,0.41,0.46,199,14,199,14,706240,212530.51,224
24-Oct,DMT,TammJourneyMecs,2,/certificate/getCertificateTypes,195,195,0,4.21,0.13,0.15,0.21,190,5,190,5,229,229,229
24-Oct,DMT,TammJourneyMecs,2,/certificate/getCertificates,14927,14926,30,20.171,0.099,0.27,0.58,10378,4549,10377,4547,9181,418.57,32
24-Oct,DMT,TammJourneyMecs,2,/certificate/initiate/{certificateType},117,117,52,4.105,0.155,1.5,1.5,34,83,34,83,234,188.2,171
24-Oct,DMT,TammJourneyMecs,2,/configuration/getBusinessActivities,453,453,0,7.786,0.131,0.2,0.3,442,11,442,11,12731,2455.94,350
24-Oct,DMT,TammJourneyMecs,2,/configuration/getEngineers,447,447,0,6.905,0.149,0.24,0.35,430,17,430,17,306248,26330.57,30
24-Oct,DMT,TammJourneyMecs,2,/configuration/getPartners,450,450,0,10.091,0.484,1.05,1.08,127,323,127,323,1829,837.48,403
24-Oct,DMT,TammJourneyMecs,2,/dashboard/deleteProject/{projectRecordId},21,21,0,6.575,0.694,1.29,1.48,2,19,2,19,46,46,46
24-Oct,DMT,TammJourneyMecs,2,/dashboard/downloadCertificateOrDocument/{fileId},1252,1252,26,10.725,0.12,0.5,0.59,1124,128,1124,127,510111,256123.94,201
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getAlerts,15141,15140,199,16.642,0.095,0.17,0.26,14742,399,14741,398,13515,434.97,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getCertificatesAndDocuments,8542,8542,1,24.417,0.1,0.16,0.23,8362,180,8362,180,709,385.55,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getClassificationRegistry,5927,5925,3,23.75,0.101,0.2,0.29,5781,146,5780,145,2091,1927.65,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getClassificationRequests,14975,14967,38,31.184,0.099,0.39,0.57,13147,1828,13145,1819,25439,2667.79,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getDrafts,14864,14863,37,11.679,0.103,0.2,0.28,14442,422,14441,421,935,136.54,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getEvaluationSummary,995,995,0,13.236,0.103,0.4,0.51,917,78,917,78,2576,2025.37,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getInvitationRequests,14964,14964,31,30.196,0.097,0.2,0.27,14637,327,14637,327,47834,4826.51,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getNotifications,50,50,0,1.177,0.141,0.19,0.22,49,1,49,1,483,148.68,85
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getPracticeLicence,7441,7440,861,18.576,0.098,0.16,0.24,7257,184,7256,184,351,239.28,0
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getPracticeLicenceActivities,7433,7432,2,25.874,0.099,0.18,0.28,7232,201,7231,201,11844,1351.58,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getProjectDetails/{projectRecordId},535,535,0,6.061,0.168,0.24,0.3,522,13,522,13,2656,1516.84,1254
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getProjects,15056,15055,172,30.216,0.095,0.19,0.26,14713,343,14712,343,36096,4560.56,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getRecordsCountPerStatuses,15125,15123,190,15.874,0.095,0.16,0.26,14719,406,14718,404,473,268.16,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getRejectedAndCanceledRequests,14962,14958,36,30.234,0.1,0.21,0.31,14434,528,14432,524,37798,4007.06,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getTemplatesAndServiceGuides,195,195,1,4.28,0.13,0.21,0.27,190,5,190,5,6910,6840.32,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getTradeLicense,12141,12139,6,17.462,0.099,0.19,0.3,11736,405,11734,402,7091,617.45,30
24-Oct,DMT,TammJourneyMecs,2,/dashboard/getTradeLicenseDetails,3074,3074,1,10.511,0.101,0.16,0.33,2865,209,2865,209,1013,851.12,32
24-Oct,DMT,TammJourneyMecs,2,/dashboard/violations,2649,2649,0,12.839,0.105,0.18,0.26,2591,58,2591,58,12152,1097.36,30
24-Oct,DMT,TammJourneyMecs,2,/engineers/cancelRoleAssignment,20,20,0,6.495,2.023,4.41,4.47,0,20,0,20,115,115,115
24-Oct,DMT,TammJourneyMecs,2,/engineers/changeExtentionStatus,19,19,0,4.282,1.78,3.11,3.15,0,19,0,19,189,187.89,187
24-Oct,DMT,TammJourneyMecs,2,/engineers/getInvitationDetails,705,704,1,14.132,0.406,1.87,1.59,233,472,233,471,967,778.28,459
24-Oct,DMT,TammJourneyMecs,2,/engineers/getInvitationsByActivityId,582,582,0,36.757,0.562,2.81,3.07,3,579,3,579,1077,406.67,49
24-Oct,DMT,TammJourneyMecs,2,/engineers/getInvitedEngineerDetails,3064,2978,87,111.651,0.25,2.96,3.31,4,3060,1,2977,9661,3221.23,280
24-Oct,DMT,TammJourneyMecs,2,/engineers/getOfficeStaff,2251,2249,164,102.045,0.114,3,3.5,24,2227,24,2225,1330216,107723.67,625
24-Oct,DMT,TammJourneyMecs,2,/engineers/inviteEngineer,573,571,26,102.743,0.14,2.97,3.43,18,555,18,553,577,296.33,289
24-Oct,DMT,TammJourneyMecs,2,/engineers/sendInvitation,485,475,119,120.225,1.698,5.55,7.07,0,485,0,475,599,334.94,307
24-Oct,DMT,TammJourneyMecs,2,/identitiy/login,274603,274522,64896,51.061,0.07,0.2,0.29,267673,6930,267605,6909,3848,1587.85,114
24-Oct,DMT,TammJourneyMecs,2,/integration/ADDEDGetTradeLicenseBasicDetails,4704,4681,23,44.728,0.122,0.4,0.63,4267,437,4244,437,2196,1846.23,67
24-Oct,DMT,TammJourneyMecs,2,/officeAccount/complete/{recordId},189,189,0,35.225,1.885,4.14,4.52,0,189,0,189,167,165.05,165
24-Oct,DMT,TammJourneyMecs,2,/officeAccount/openAccount,247,247,42,11.274,0.459,1.22,1.39,9,238,9,238,1900,1467.09,590
24-Oct,DMT,TammJourneyMecs,2,/officeAccount/resendCode,67,67,0,1.559,0.491,0.99,0.93,16,51,16,51,71,71,71
24-Oct,DMT,TammJourneyMecs,2,/officeAccount/verifyCode,260,257,55,9.694,0.239,0.99,1.05,64,196,61,196,500,394.94,235
24-Oct,DMT,TammJourneyMecs,2,/officeAccount/verifyDedLicense,682,682,437,21.621,0.127,1.57,1.5,277,405,277,405,699,466.24,269
24-Oct,DMT,TammJourneyMecs,2,/officeBranches/get,455,455,0,11.076,0.418,0.98,0.95,172,283,172,283,774,99.24,85
24-Oct,DMT,TammJourneyMecs,2,/officeData/UploadDocument,561,561,34,34.514,0.797,3.4,4.29,0,561,0,561,9926327,1116241.27,22879
24-Oct,DMT,TammJourneyMecs,2,/officeData/complete/{recordId},499,498,1,25.425,0.859,3.98,4.07,0,499,0,498,243,171.52,163
24-Oct,DMT,TammJourneyMecs,2,/officeData/getCategoryRequirements,257,257,18,8.633,0.976,2.16,2.16,0,257,0,257,315,290.2,257
24-Oct,DMT,TammJourneyMecs,2,/officeData/getExpectedCategories/{recordId},1326,1324,149,9.89,0.102,0.86,0.92,428,898,427,897,580,356.37,32
24-Oct,DMT,TammJourneyMecs,2,/officeData/getFirmTotalEquities,1663,1663,0,12.449,0.352,0.77,0.82,718,945,718,942,769,681.25,529
24-Oct,DMT,TammJourneyMecs,2,/officeData/getOfficeManager,102,101,82,29.677,0.638,2.77,3.51,1,101,1,100,406,222.01,211
24-Oct,DMT,TammJourneyMecs,2,/officeData/initiate,1474,1472,790,10.999,0.118,0.94,1.08,688,786,686,785,5533,1211.27,198
24-Oct,DMT,TammJourneyMecs,2,/officeData/summary/{recordId},2362,2361,18,12.513,0.115,1.37,1.55,18,2344,17,2344,8115,4225.81,32
24-Oct,DMT,TammJourneyMecs,2,/officeData/updateBasicData,788,787,23,22.73,0.106,3.54,4.14,1,787,1,786,8499,3755.01,2247
24-Oct,DMT,TammJourneyMecs,2,/officeData/validateDocuments/{recordId},261,261,13,8.644,0.736,1.46,1.77,2,259,2,259,564,366.6,247
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/complete/{recordId},902,853,54,31.291,0.107,4.02,4.44,5,897,5,848,475,177.55,164
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/getAbuDhabiClassificationInfo,2,2,0,1.014,1.007,1.01,1.01,0,2,0,2,100,100,100
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/getErsData,32,32,21,5.823,0.273,1.47,1.72,10,22,10,22,236,218.13,190
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/initiate,1738,1715,466,120.275,0.104,3.08,4.17,442,1296,440,1275,4636,995.2,34
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/summary/{recordId},3078,3078,463,12.845,0.103,0.88,0.97,982,2096,982,2094,10492,2371.8,32
24-Oct,DMT,TammJourneyMecs,2,/officeRegistry/updateActivities,1038,1038,26,13.33,0.742,1.55,1.67,1,1037,1,1037,1501,991.48,282
